Program,Census Tract,Geography Type,CBSA Title,County Name,State Name,Tract Income Level,Tract Median Family Income as Percent of MSA Median Family Income,Tract Population,Place/Neighborhood,Federal Reserve District,Year,Amount
CRA Small Business,13057090908,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.174,5540,"Woodstock, GA",6,2022,6242000
CRA Small Business,13057091007,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.3057,6534,"Woodstock, GA",6,2022,4776000
CRA Small Business,13057090301,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.5509,5785,"Canton, GA",6,2022,3614000
SBA 504,13057091011,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8422,4236,"Towne Lake Hills South, Woodstock, GA",6,2022,1225000
CRA Small Business,13057090605,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.666,3855,"Canton, GA",6,2022,4151000
SBA 7A,13057091007,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.3057,6534,"Woodstock, GA",6,2022,127500
SBA 7A,13057090202,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.0905,6655,"Waleska, GA",6,2022,136875
CRA Small Business,13057090706,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.5606,4843,"Canton, GA",6,2022,2153000
CRA Small Business,13057090806,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.2489,4917,"Woodstock, GA",6,2022,1682000
SBA 7A,13057091001,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.7753,5810,"Woodstock, GA",6,2022,4661600
CRA Small Business,13057090506,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.009,4471,"Canton, GA",6,2022,3711000
SBA 504,13057091013,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.866,4291,"Woodstock, GA",6,2022,646000
SBA 7A,13057090402,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.7934,6801,"Canton, GA",6,2022,314325
CRA Small Business,13057090805,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9529,5151,"Woodstock, GA",6,2022,5328000
CRA Small Business,13057091108,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9862,1961,"Acworth, GA",6,2022,2332000
CRA Small Business,13057090606,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8785,4499,"Canton, GA",6,2022,4205000
CRA Small Business,13057090909,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.7332,6120,"Woodstock, GA",6,2022,9007000
CRA Small Business,13057090302,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9688,2478,"Canton, GA",6,2022,1657000
SBA 7A,13057090606,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8785,4499,"Canton, GA",6,2022,697125
CRA Small Business,13057090707,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9165,4423,"Canton, GA",6,2022,1161000
SBA 504,13057091001,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.7753,5810,"Woodstock, GA",6,2022,600000
SBA 7A,13057090507,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.7864,2142,"Canton, GA",6,2022,428925
CRA Small Business,13057090604,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8302,3555,"Canton, GA",6,2022,10977000
CRA Small Business,13057091012,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9511,4264,"Towne Lake Hills South, Woodstock, GA",6,2022,2357000
CRA Small Business,13057090708,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.1952,5280,"Canton, GA",6,2022,3125000
CRA Small Business,13057090504,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.5345,5117,"Canton, GA",6,2022,4148000
Historic Tax Credit,13057090103,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8373,2121,"Ball Ground, GA",6,2022,150000
SBA 504,13057090505,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.3968,5803,"Canton, GA",6,2022,929000
CRA Small Business,13057090103,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8373,2121,"Ball Ground, GA",6,2022,12286000
SBA 7A,13057090604,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8302,3555,"Canton, GA",6,2022,951250
CRA Small Business,13057091014,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.6622,4400,"Woodstock, GA",6,2022,11853000
SBA 504,13057090906,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.4011,6022,"Woodstock, GA",6,2022,469000
SBA 7A,13057090505,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.3968,5803,"Canton, GA",6,2022,1387500
SBA 504,13057090606,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8785,4499,"Canton, GA",6,2022,1458000
SBA 7A,13057090302,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9688,2478,"Canton, GA",6,2022,127500
SBA 7A,13057090810,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.4899,4509,"Canton, GA",6,2022,225000
CRA Small Business,13057090808,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.292,6407,"Canton, GA",6,2022,6154000
CRA Small Business,13057091010,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.3176,3094,"Woodstock, GA",6,2022,3739000
CRA Small Business,13057090202,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.0905,6655,"Waleska, GA",6,2022,5135000
CRA Small Business,13057091107,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9507,3233,"Acworth, GA",6,2022,1436000
SBA 7A,13057090806,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.2489,4917,"Woodstock, GA",6,2022,1032900
CRA Small Business,13057090809,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.0977,4062,"Canton, GA",6,2022,6123000
CRA Small Business,13057090705,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.3556,2783,"Canton, GA",6,2022,3744000
SBA 7A,13057090808,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.292,6407,"Canton, GA",6,2022,1097500
CRA Small Business,13057091009,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.0639,6559,"Woodstock, GA",6,2022,4385000
CRA Small Business,13057090102,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.8906,5376,"Ball Ground, GA",6,2022,6861000
CRA Small Business,13057090807,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Upper,1.3418,7593,"Canton, GA",6,2022,2980000
CRA Small Business,13057091001,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.7753,5810,"Woodstock, GA",6,2022,23145000
CRA Small Business,13057090704,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Moderate,0.7622,3777,"Holly Springs, GA",6,2022,7434000
Historic Tax Credit,13057090101,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.0129,4224,"Ball Ground, GA",6,2022,182000
CRA Small Business,13057091106,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,1.0847,4832,"Acworth, GA",6,2022,3001000
CRA Small Business,13057090201,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Cherokee County, GA",Georgia,Middle,0.9052,2455,"Waleska, GA",6,2022,1623000
CRA Small Business,13059150300,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.6742,3861,"Athens, GA",6,2022,2079000
CRA Small Business,13059130300,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.5857,5532,"Athens, GA",6,2022,21752000
CRA Small Business,13059150500,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.5563,5285,"Athens, GA",6,2022,2247000
CRA Small Business,13059130400,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,0.8275,6291,"Athens, GA",6,2022,1580000
CRA Small Business,13059150800,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.2664,5939,"Athens, GA",6,2022,2271000
CRA Small Business,13059000402,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.035,7400,"Athens, GA",6,2022,248000
CRA Small Business,13059000100,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,2.0124,3167,"Athens, GA",6,2022,8561000
CRA Small Business,13059150701,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,0.9684,4928,"Athens, GA",6,2022,1127000
CRA Small Business,13059001900,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.6732,3591,"Athens, GA",6,2022,7219000
CRA Small Business,13059140500,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.608,2113,"Athens, GA",6,2022,4676000
CRA Small Business,13059030102,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.7229,3217,"Athens, GA",6,2022,434000
SBA 7A,13059140300,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.4451,5151,"Athens, GA",6,2022,985500
CRA Small Business,13059150400,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.7783,5100,"Athens, GA",6,2022,442000
CRA Small Business,13059001200,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.8572,3060,"Athens, GA",6,2022,2418000
CRA Small Business,13059130602,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.2965,2898,"Athens, GA",6,2022,1570000
CRA Small Business,13059150702,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.3762,1439,"Athens, GA",6,2022,482000
SBA 7A,13059130300,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.5857,5532,"Athens, GA",6,2022,731250
SBA 7A,13059140600,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,1.1339,5036,"Winterville, GA",6,2022,116175
CRA Small Business,13059150600,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.6748,4089,"Athens, GA",6,2022,2560000
CRA Small Business,13059140400,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.6511,3537,"Athens, GA",6,2022,2278000
CRA Small Business,13059130701,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,1.0343,4011,"Athens, GA",6,2022,2698000
CRA Small Business,13059130702,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,1.0684,2947,"Athens, GA",6,2022,6946000
CRA Small Business,13059000600,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.5296,2679,"Athens, GA",6,2022,5247000
CRA Small Business,13059002100,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.8407,3870,"Athens, GA",6,2022,4293000
CRA Small Business,13059000900,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.2769,3661,"Athens, GA",6,2022,6580000
CRA Small Business,13059000401,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.706,1822,"Athens, GA",6,2022,171000
CRA Small Business,13059130601,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.6749,4022,"Athens, GA",6,2022,1785000
CRA Small Business,13059030101,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.4426,3029,"Athens, GA",6,2022,650000
SBA 7A,13059001700,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,0.8222,2034,"Athens, GA",6,2022,127500
CRA Small Business,13059140300,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.4451,5151,"Athens, GA",6,2022,4825000
SBA 7A,13059000100,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,2.0124,3167,"Athens, GA",6,2022,2335125
CRA Small Business,13059150900,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,1.1682,4285,"Athens, GA",6,2022,830000
Historic Tax Credit,13059030200,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.3299,4734,"Athens, GA",6,2022,1847185
CRA Small Business,13059001800,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,1.197,2490,"Athens, GA",6,2022,3580000
SBA 7A,13059002200,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.3729,2671,"Athens, GA",6,2022,3210000
SBA 7A,13059140400,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Moderate,0.6511,3537,"Athens, GA",6,2022,807225
CRA Small Business,13059030200,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.3299,4734,"Athens, GA",6,2022,4159000
SBA 7A,13059001200,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.8572,3060,"Athens, GA",6,2022,37655
CRA Small Business,13059130500,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,0.8629,2832,"Bogart, GA",6,2022,7501000
CRA Small Business,13059002000,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,2.177,1950,"Athens, GA",6,2022,1578000
SBA 7A,13059150300,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.6742,3861,"Athens, GA",6,2022,214250
CRA Small Business,13059140600,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,1.1339,5036,"Winterville, GA",6,2022,5041000
CRA Small Business,13059001700,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,0.8222,2034,"Athens, GA",6,2022,4121000
SBA 7A,13059002000,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,2.177,1950,"Athens, GA",6,2022,1015000
SBA 7A,13059130702,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Middle,1.0684,2947,"Athens, GA",6,2022,832500
SBA 7A,13059000900,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Low,0.2769,3661,"Athens, GA",6,2022,442500
CRA Small Business,13059002200,Metropolitan Statistical Area,"Athens-Clarke County, GA","Clarke County, GA",Georgia,Upper,1.3729,2671,"Athens, GA",6,2022,1573000
CRA Small Business,13061960300,Rural,NA,"Clay County, GA",Georgia,Moderate,0.7614,2848,"Fort Gaines, GA",6,2022,1991000
CRA Small Business,13063040639,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Middle,0.9134,4374,"Hampton, GA",6,2022,2425000
SBA 7A,13063040527,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Middle,0.9236,4039,"Riverdale, GA",6,2022,1437075
CRA Small Business,13063040637,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Moderate,0.6526,3227,"Hampton, GA",6,2022,931000
SBA 7A,13063040626,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Middle,0.818,5209,"Hampton, GA",6,2022,131250
CRA Small Business,13063040309,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Low,0.4829,3364,"Forest Park, GA",6,2022,2882000
CRA Small Business,13063040533,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Moderate,0.7439,4688,"Riverdale, GA",6,2022,1575000
CRA Small Business,13063980000,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,NA,0,0,"Atlanta, GA",6,2022,1856000
CRA Small Business,13063040632,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Moderate,0.5089,5140,"Jonesboro, GA",6,2022,3161000
SBA 7A,13063040630,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Moderate,0.5607,4332,"Jonesboro, GA",6,2022,350625
CRA Small Business,13063040307,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Moderate,0.6382,4961,"Forest Park, GA",6,2022,573000
CRA Small Business,13063040617,Metropolitan Statistical Area,"Atlanta-Sandy Springs-Roswell, GA","Clayton County, GA",Georgia,Low,0.3606,1574,"Stockbridge, GA",6,2022,1832000
